content,comment_time,label
所以我现在的心情还是很糟糕谈恋爱这件事虽然我们干涉不了也不可能阻止但是你与c女士这件事我有点蒙你这几年这么火这信息来的有懵逼所以希望你以后要好好的保护好自己只是你要记住你说的话你是公众人物要在意自己的形象拜拜啦保护好自己,2023-07-03 12:29:57,0.0
他忘了那我以后也不替他记得了,2023-07-03 12:30:55,0.0
姐妹我看评论呢 你一个火箭冲出来了 吓我一跳 新浪还有这功能老师好,2023-07-03 11:40:46,1.0
他早就忘了来时路 两年前就忘了,2023-07-03 12:46:06,0.0
他一个成年人交往不很正常吗而且他做什么伤天害理的事了吗,2023-07-03 11:42:33,0.0
真的失望了 我他妈这几天一直在帮你说话 脱粉了,2023-07-03 13:02:11,0.0
泪泪泪他把C女士保护得很好却把粉丝丢在了风口浪尖上这些天,2023-07-03 14:32:51,0.0
怎么说呢泪泪泪之前看他出的歌词就觉得没谈过的人能写出这词,2023-07-03 12:25:15,0.0
他那么多天都不发声我就知道锤了但是还是抱着一丝希望现在一目了然也就是承认一夜情还搞大肚子太失望了也太让粉丝心寒为什么还在演唱会上对着粉丝装纯情的大男孩喜欢他差不多8年就当我的青春和时间喂了狗吧不会再追星了我记忆中的他再见,2023-07-03 12:30:59,0.0
我脱了我真的受不了前IKUN表示很失望泪,2023-07-03 12:52:38,0.0
终于有个正常点的粉丝了爱你跪了,2023-07-03 11:49:43,1.0
你还刚好在21年 我们都在反黑的时候 你在酒店滚床单,2023-07-03 13:47:32,0.0
以背带裤开始还会以背带裤结束爱你,2023-07-03 12:31:20,1.0
就我一个人觉得这说话的口吻不像吗是不是别人代替他发的,2023-07-03 15:02:42,0.0
一直以为是假的失望死了,2023-07-03 12:02:05,0.0
说实话那么大的男人了没个生理行为的话确实不咋好,2023-07-03 15:11:43,0.0
21年全网黑我还是反黑组的结果他在床上还不带套吐,2023-07-03 12:51:49,0.0
真的有点失望,2023-07-03 11:41:43,0.0
nihai你还记得吗 21年都玩你梗的时候 你在一夜情 我们在反黑你说的话就像风一样,2023-07-03 12:57:37,0.0
人家是个正常男性有需求的呀又做错了什么真的粉应该去接受这件事情而不是在自己想象中,2023-07-03 13:13:19,0.0
一个真正的man 他清楚自己想要什么,2023-07-03 12:28:58,1.0
老铁你不会是肖战粉丝来黑坤哥吧,2023-07-03 14:47:25,0.0
坤哥真的对你太失望了摊手两年前你出道才几年真的你自己说过的花花世界 静守己心你真的一点也不在意粉丝的想法还做爱不带套摊手带套牛子会掉吗,2023-07-03 12:34:27,0.0
他没那么好也没那么在意粉丝,2023-07-03 15:35:34,0.0
我以为他在认真工作的时候他却在谈恋爱,2023-07-03 12:57:52,0.0
很明显以前说的都是谎话,2023-07-03 12:15:36,0.0
他不记得了出道红了就飘了泪泪泪泪真的好伤心我在我人生第一次的低谷喜欢上了他真的泪,2023-07-03 12:07:03,1.0
他甚至不愿意提一句ikun伤心蔡徐坤你对得起谁伤心,2023-07-03 16:37:27,0.0
我真的不敢相信 我以为谁塌了他都不可能塌,2023-07-03 14:11:06,0.0
接受你谈恋爱 但是这这这泪泪泪泪泪我不知道怎么办,2023-07-03 12:33:23,0.0
他说2021年单身那就是偶练结束没多久就谈了,2023-07-03 12:39:03,1.0
他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了他不记得了 只有我们还记得,2023-07-03 16:06:33,0.0
那你为什么要说自己是老实男人啊没必要把自己弄的很纯洁 抓狂泪,2023-07-03 13:12:11,0.0
他真的忘了他怎么走过来的吗允悲允悲,2023-07-03 12:38:06,1.0
你对得起谁蔡徐坤 httptcnA6pgcys0,2023-07-03 17:03:39,0.0
未曾相遇的也还没来得及相遇泪,2023-07-03 16:00:01,1.0
他对得起一路走来的他自己吗他对得起曾经吃过呢么多苦的自己吗,2023-07-03 12:27:57,1.0
那按照你这样说明星就不能谈恋爱了吗,2023-07-03 23:55:44,0.0
我现在的心情很难评老师好,2023-07-03 12:03:50,0.0
我的心情很难评,2023-07-03 12:31:14,0.0
他到底还记不记得自己走过的路啊我现在才发现我们好像一点也不了解他悲伤,2023-07-03 12:31:13,1.0
所以是自愿堕胎泪不是强制,2023-07-03 11:54:13,0.0
你忘了自己说过的话吗 忘了自己当初有多困难才走到现在的吗,2023-07-03 12:42:21,0.0
我感慨他不是我认识的那个他了,2023-07-03 14:08:10,0.0
好崩溃 五年,2023-07-03 13:25:07,0.0
我的心真的要裂开了,2023-07-03 11:40:58,0.0
一群死忠粉 评论区笑死我了,2023-07-03 12:46:31,0.0
他说要取你,2023-07-03 19:28:00,1.0
我的三年 你要我怎么释怀泪,2023-07-03 18:36:48,1.0
他已经忘了来时的路悲伤,2023-07-03 16:37:08,0.0
我对他失望透顶了,2023-07-03 12:43:56,0.0
宝宝艺人恋爱咱不能阻拦况且双方同意了只能说坤真的忘了来时的路但是宝宝起码这条血路杀出去了辛苦了支持坤走花路吧打call泪,2023-07-03 14:17:14,1.0
忘你记得来时路忘你不忘初心人人都有犯错的机会希望这一次你吸取血的教训我也会兑现我的诺言不在底谷时离去不在巅峰慕名而来,2023-07-03 16:44:21,1.0
这很难评男人的话都不能信 httptcnA6pgyt94,2023-07-03 14:37:22,0.0
不知道怎么表达现在的心情了,2023-07-03 12:36:54,1.0
真的对得起以前的自己吗泪 httptcnA6pgUpL8,2023-07-03 14:52:22,1.0
有点失望泪,2023-07-03 17:16:15,0.0
已经对他失望透顶,2023-07-03 16:05:06,0.0
贵志de猫 考试前让我看到了泪 我不知道该说啥,2023-07-03 11:57:21,0.0
他说过什么话听听,2023-07-03 15:44:45,0.0
在21年717演唱会你哭的那么伤心真的原来是因为有这些啊廊坊的雪早停了你可能自始至终都是这样的吧泪,2023-07-03 17:46:57,1.0
有点受不了 谈恋爱勉强可以接受 可是为什么不负责啊 搞一夜情悲伤,2023-07-03 23:49:29,0.0
我竟然妄想在娱乐圈粉一个洁身自好的男明星酷,2023-07-03 16:20:28,0.0
坐在办公室心情真的很郁闷我真的以为他会不一样最后是我眼瞎,2023-07-03 14:19:47,0.0
那情人这首歌是给他写的吗,2023-07-03 12:59:43,1.0
我是真的没有想到,2023-07-03 12:24:54,1.0
他不记得了,2023-07-03 12:06:56,0.0
我也想说,2023-07-03 11:45:15,1.0
蔡徐坤的号被盗了,2023-07-03 13:43:33,0.0
我好失望,2023-07-03 11:51:08,0.0
你还是忘了来时路泪蔡徐坤,2023-07-03 17:58:24,0.0
不记得了当然不记得了呀泪,2023-07-03 11:47:57,0.0
谈个恋爱有错吗 明星就不能谈恋爱了嘛 正常成年人恋爱啊 那些记者就这种 坤好不容易有点火 她们就是见不到别人好 这种一点挫折一个个都在说坤 一天天脱粉 凭什么不能谈 这种娱乐圈 害死人他才开心嘛 就见不到别人光彩 见不到别人好 人生的必经之路 谈个恋爱还一天说 都逼死多少人啦 他们就没有爱情一样,2023-07-08 01:17:46,0.0
看看这个宝贝 httptcnA6pkcjto,2023-07-05 21:00:41,1.0
一直等他反驳这些 没想到全承认了悲伤,2023-07-05 13:19:48,0.0
我只记住了你的好事情很诡异别人和他我还是相信那个我喜欢了5年的你蔡徐坤 心鲜花喵喵舞台粉还可以别管怒今早起来想通了不甘心被心怀叵测的人利用不开心的是他和我们开心的是谁怒yxh狗仔和路人在狂欢给我都滚怒,2023-07-04 15:36:34,0.0
6还好我不追星了,2023-07-03 23:45:16,0.0
我想金海了蔡徐坤,2023-07-03 22:17:40,1.0
你说告诉爸爸喜欢我是正确的我还怎么说啊泪,2023-07-03 20:17:10,1.0
找个自己喜欢的人大大方方谈恋爱不好吗在搞什么吗这位蔡先生,2023-07-03 18:27:52,0.0
母狮玛利亚他说歌迷而不是粉丝,2023-07-08 17:44:12,1.0
A办公室里的信你真是个牛马盲目追星的ntr,2023-07-08 17:38:10,0.0
loyyvekk公关文需要照顾大众会跟平常说话不太一样,2023-07-05 12:39:11,0.0
谈恋爱是真的怀孕了也是真的,2023-07-03 11:39:39,1.0
泪接受不了七年老粉悲伤,2023-07-03 11:40:00,0.0
你的文字我喜欢 你的私信记得关,2023-07-03 11:35:49,1.0
你的总结很精简很到位doge,2023-07-03 11:34:56,1.0
点一首算什么男人笑cry,2023-07-03 11:35:00,1.0
所以不是强制堕胎指的是自愿吗裂开裂开裂开,2023-07-03 11:35:25,0.0
总结事是真的堕胎也是真的但是是正常交往双方已和解至于其他的都是谣言我也很愧疚但是我更想继续挣钱衰 httptcnA6pdBHRq,2023-07-03 11:49:07,1.0
你在刷什么存在感,2023-07-03 11:39:02,1.0
哈哈哈 还有他妈干的事就一点都不交代,2023-07-03 11:36:48,0.0
总结两年前处于单身状态两个人只是认识懂,2023-07-03 11:40:47,1.0
文喜私关doge,2023-07-03 11:33:54,0.0
好像只回应的是c女士没回应未成年,2023-07-03 11:42:06,0.0
这么会说真话 你不要命了啦苦涩苦涩苦涩,2023-07-03 11:39:14,0.0
他是粉丝一票票真金白银送出道的就算只是谈恋爱也算偶像失格了,2023-07-03 11:41:22,1.0
终于看到正常的了,2023-07-03 11:38:58,1.0
还有就是狗仔说的都是真的吃瓜,2023-07-03 11:41:03,0.0
粉丝空瓶太可怕了 终于找到正确解读了,2023-07-03 11:40:29,0.0
你这不要点拨的这么明显吗整的人家的回应多尴尬允悲允悲,2023-07-03 11:40:26,0.0
哈哈哈哈你是懂得抓重点的,2023-07-03 11:36:36,1.0
意思就是爆料都是真的本来说的未成年也不是这个c女士模糊视线,2023-07-03 11:41:36,0.0
老铁总结很到位,2023-07-03 11:38:48,1.0
怀孕是真的 流产是真的 不戴套也是真的,2023-07-03 11:46:54,0.0
姐妹你这么敢说不要命了泪泪泪私信记得关啊泪泪,2023-07-03 11:41:46,0.0
你不识字吗看不懂还是你在做阅读理解,2023-07-03 11:39:41,0.0
蔡徐坤,2023-07-03 11:32:28,1.0
收到看到评论区粉丝控评 我真的,2023-07-03 11:42:53,0.0
但也没说怀孕了不是嘛,2023-07-03 11:36:23,1.0
但是两人是自愿在一起的啊都是人谁规定偶像不能谈恋爱的怀孕了也说了不是强制堕胎的啊你们在这里总结你高尚什么呢在这里,2023-07-03 11:45:07,1.0
文喜私关傻眼,2023-07-03 11:40:48,0.0
还是明事理的人多啊,2023-07-03 11:40:19,1.0
赞第一为什么排十几位是害怕别人看见嘛费解,2023-07-03 11:44:22,0.0
总结真骗粉丝 真恋爱 真怀孕 真打胎 但是请原谅我,2023-07-03 11:52:01,0.0
哈哈哈哈哈哈反正就是到位了摆平了我还想继续吃这碗饭,2023-07-03 11:42:59,1.0
犯法了吗,2023-07-03 11:54:50,0.0
省流来了,2023-07-03 11:36:06,1.0
兄弟 你是懂的人,2023-07-03 11:37:16,1.0
这些粉丝怎么这么不清醒啊服了赞,2023-07-03 11:45:31,0.0
好精辟,2023-07-03 11:40:45,1.0
泪泪泪泪我哭死 我的五年半微笑,2023-07-03 11:40:08,0.0
你怎么不上不去,2023-07-03 11:39:54,0.0
哈哈哈哈哈翻了半天终于看到了原文,2023-07-03 11:39:13,1.0
总结到位,2023-07-03 11:38:43,1.0
今天不禁娱了吗挖鼻挖鼻,2023-07-03 11:41:23,0.0
一夜情 他妈也是傻破钱消灾就好了还在那怀疑仙人跳调查人家 经公了就有案底了很容易查到,2023-07-03 11:48:22,0.0
简单来说就是打了一炮没有谈恋爱你情我愿,2023-07-03 11:47:04,0.0
哇终于有人说实在话了收到,2023-07-03 11:40:41,1.0
12w的点赞上不去吃瓜,2023-07-03 11:55:32,0.0
正确的直接的中肯的客观的完整的立体的全面的一针见血的,2023-07-03 11:44:48,1.0
Gylmhffdt 还是粉丝底线低啊黑线平时明星恋个爱都说没有偶像职业道德现在都确确实实跟女的上床搞怀孕了当没发生还在挺自己哥哥黑线黑线,2023-07-03 11:42:45,0.0
你竟然不是热评并不简单,2023-07-03 11:44:54,1.0
亲小祺 i礼猫小姐 爱豆上升期不是禁止谈恋爱吗苦涩,2023-07-04 04:20:39,0.0
泪没有鸡哥我还玩什么梗,2023-07-03 11:45:29,0.0
你的文字很精炼你的私信注意关二哈,2023-07-03 11:43:12,1.0
你才是最应该上去的你给我上去开学季,2023-07-03 11:41:39,1.0
造遥者们,2023-07-04 13:04:31,1.0
有说怀孕吗,2023-07-04 13:04:13,0.0
哈哈哈哈哈哈哈哈哈哈哈姐姐你太会总结了打call,2023-07-03 13:49:44,1.0
爱吃老师很会总结爱你,2023-07-03 11:40:59,1.0
文喜私关,2023-07-03 11:40:41,0.0
你不要乱解读,2023-07-03 16:28:33,0.0
只是交往过仅此而已微笑,2023-07-03 12:35:13,1.0
粉丝们好卑微还一直说相信他,2023-07-03 11:56:34,0.0
就你事多呗,2023-07-03 11:50:19,1.0
真的睡怀孕的女的啊我日,2023-07-03 11:39:54,0.0
妈的 精辟,2023-07-03 11:38:18,1.0
在这玩文字游戏允悲好无语我想起去年跟一个看八字姐妹聊天她就和我提到过蔡23年有很大的官非堪比吴某凡我当时还很喜欢他还不信她笑cry救命震惊了她说我明年也是有官非不过度过这关晚年多财我好忐忑,2023-07-03 12:49:46,1.0
虽然但是笑cry大姐关心关心你正主吧 娱乐圈男的都一个样小心下一个就是可怜,2023-07-03 17:56:20,0.0
君記憶10836 哈哈哈哈哈哈哈哈哈乐死我了,2023-07-03 12:49:39,1.0
粉丝总结我想给他继续花钱,2023-07-03 11:49:05,1.0
哎呀啊啊啊啊干嘛不爱惜自己的羽毛 那么艰难都到这一步,2023-07-03 11:47:21,0.0
上去上去让大家看看正常言论哈哈,2023-07-03 11:45:30,1.0
做了但她成年了堕了但没强制,2023-07-03 12:53:28,0.0
哈哈哈哈,2023-07-03 11:48:36,1.0
兄弟总结的非常到位,2023-07-03 11:43:53,1.0
哈哈哈哈哈哈哈哈哈好会说,2023-07-03 11:41:26,1.0
你总结到位,2023-07-03 11:41:08,1.0
嗨这种人用人朝前不用人朝后,2023-07-08 14:02:17,0.0
哈哈哈哈哈哈哈哈哈笑死了,2023-07-07 12:11:42,0.0
你没事吧你没事吧没事就吃溜溜梅有事就吃溜溜果,2023-07-07 00:15:48,0.0
我会一直爱你的 陪在你身边心心,2023-07-06 20:50:57,1.0
那生出来,2023-07-05 20:58:29,1.0
点了 特别会总结,2023-07-05 15:08:26,1.0
路人别管闲事,2023-07-04 14:29:13,0.0
支持呀,2023-07-04 11:58:12,1.0
要不然呢,2023-07-04 07:32:30,0.0
五十万不在第一,2023-07-04 06:25:01,0.0
点了,2023-07-04 00:22:32,1.0
交往是指真交往还是yp而已doge,2023-07-03 22:47:11,0.0
总结到位爱你,2023-07-03 22:11:07,1.0
我说我叫榨菜面包 记得我很漂亮就好 我天呢,2023-07-03 20:42:49,1.0
管好你自己的担就行了,2023-07-03 20:30:08,0.0
lovetillkingdomcome 我天呢,2023-07-03 17:43:32,0.0
蔡徐坤 我20年粉上的你21年给我谈恋爱黑线 httptcnA6pgce7V,2023-07-03 17:19:47,0.0
人家私事有什么好说呢,2023-07-03 16:45:07,0.0
不是没怀吗 写了 没堕胎,2023-07-03 16:23:26,0.0
你上学的时候应该是语文课代表吧,2023-07-03 16:13:45,1.0
用粉丝的钱妥善解决呗,2023-07-03 16:06:06,1.0
缘深根自己骗自己6,2023-07-03 12:51:26,0.0
是可爱的史迪奇呀他没立人设哈哈哈,2023-07-08 17:34:46,1.0
桃绘椰礼纪哈哈哈哈哈哈哈哈哈哈,2023-07-08 17:28:12,1.0
憨憨01800宝宝咱们站起来追星好吗泪,2023-07-08 17:06:37,1.0
BlueRoseFantasy心疼你,2023-07-08 16:46:49,0.0
ChenN1BBZ小道消息 王嘉尔私下也玩的很开的doge,2023-07-08 16:31:56,1.0
愛他忠于他doge我觉得楼主总结的蛮到位的没说错啦避重就轻的粉丝理智一点不要再招黑了,2023-07-08 16:16:36,1.0
总结很精辟哈哈哈,2023-07-08 15:55:24,1.0
支持,2023-07-08 15:16:41,1.0
BlueRoseFantasy实在不行粉纸片人不仅把你放在第一位还在危险时候保护你doge,2023-07-08 15:10:37,1.0
允悲,2023-07-08 14:59:56,1.0
就是怒,2023-07-08 14:34:57,0.0
good job耶,2023-07-08 14:30:51,1.0
总结的这么到位你不要命了喵喵,2023-07-08 14:12:05,0.0
愛他忠于他你又在刷什么存在感证明你的忠心,2023-07-08 13:40:00,1.0
允悲,2023-07-08 13:33:54,1.0
简洁明了你语文很好吧dogedoge,2023-07-08 13:02:24,1.0
而且他说他没违法不代表他妈没违法啊允悲,2023-07-08 12:58:56,0.0
爱豆就是不能谈你以为你花钱养的是哥哥其实是他身后的嫂子她背的每一个奢包都是你省吃俭用的钱你在这说恋爱自由6,2023-07-03 11:48:18,0.0
拿着粉丝的钱养嫂子 凭什么,2023-07-03 11:37:25,0.0
内娱完啦 爱豆不能谈恋爱这条没人可以反驳哈哈粉丝付出的金钱与时间不是留着给你谈恋爱的干饭人,2023-07-03 11:54:15,0.0
ok 拿我的钱去谈恋爱微笑你们那些支持的把钱还我啊微笑,2023-07-03 11:57:37,1.0
爱豆就不能谈恋爱送花花,2023-07-03 11:36:56,0.0
主要他这也不是真正意义的谈恋爱吧我觉得比谈恋爱严重的多,2023-07-03 11:45:38,0.0
爱豆不就是恋爱即塌房 他还一夜情不带套打胎这帮粉丝没骨头,2023-07-03 11:41:18,0.0
笑死 这层疯了吧 爱豆就是不能谈恋爱爱豆就是不能谈恋爱,2023-07-03 11:45:52,0.0
爱豆就是不能谈恋爱你们站起来追星好吗,2023-07-03 11:54:06,0.0
